2,September,24,2017,Sunday,08
3,September,24,2017,Sunday,08
3,September,24,2017,Sunday,08
4,September,24,2017,Sunday,08
3,September,24,2017,Sunday,08
2,September,24,2017,Sunday,09
3,September,24,2017,Sunday,09
4,September,24,2017,Sunday,09
2,September,24,2017,Sunday,09
1,September,24,2017,Sunday,09
2,September,24,2017,Sunday,10
3=,September,24,2017,Sunday,10
-3,September,24,2017,Sunday,10
3,September,24,2017,Sunday,10
3,September,24,2017,Sunday,10
2,September,24,2017,Sunday,10
2,September,24,2017,Sunday,10
2,September,24,2017,Sunday,10
3,September,24,2017,Sunday,11
2,September,24,2017,Sunday,11
2,September,24,2017,Sunday,11
2,September,24,2017,Sunday,13
4,September,24,2017,Sunday,13
2,September,24,2017,Sunday,14
3,September,24,2017,Sunday,14
2,September,24,2017,Sunday,16
3,September,24,2017,Sunday,16
4,September,24,2017,Sunday,16
1,September,24,2017,Sunday,16
3,September,24,2017,Sunday,16
2,September,24,2017,Sunday,16
2,September,24,2017,Sunday,17
3,September,24,2017,Sunday,17
2,September,24,2017,Sunday,17
1,September,24,2017,Sunday,20
2,September,25,2017,Monday,07
4,September,25,2017,Monday,08
2,September,25,2017,Monday,09
1,September,25,2017,Monday,18
2,September,25,2017,Monday,20
2,September,26,2017,Tuesday,08
1,September,26,2017,Tuesday,08
5,September,26,2017,Tuesday,08
2,September,26,2017,Tuesday,08
2,September,26,2017,Tuesday,08
4,September,26,2017,Tuesday,08
1,September,26,2017,Tuesday,08
1,September,26,2017,Tuesday,08
1,September,26,2017,Tuesday,08
1,September,26,2017,Tuesday,09
2,September,26,2017,Tuesday,18
4,September,26,2017,Tuesday,20
1,September,27,2017,Wednesday,06
2,September,27,2017,Wednesday,06
3,September,27,2017,Wednesday,06
6,September,27,2017,Wednesday,06
1,September,27,2017,Wednesday,06
1,September,27,2017,Wednesday,06
3,September,27,2017,Wednesday,06
2,September,27,2017,Wednesday,06
6,September,27,2017,Wednesday,06
3,September,27,2017,Wednesday,10
1,September,27,2017,Wednesday,10
3,September,27,2017,Wednesday,10
-3,September,27,2017,Wednesday,18
[C4,September,27,2017,Wednesday,19
4,September,27,2017,Wednesday,19
2,September,28,2017,Thursday,07
4,September,28,2017,Thursday,07
3,September,28,2017,Thursday,07
55,September,28,2017,Thursday,07
5,September,28,2017,Thursday,07
6,September,28,2017,Thursday,07
22,September,28,2017,Thursday,07
1,September,28,2017,Thursday,07
2,September,28,2017,Thursday,07
4,September,28,2017,Thursday,07
2,September,28,2017,Thursday,08
6,September,28,2017,Thursday,08
6,September,28,2017,Thursday,08
2,September,28,2017,Thursday,08
1,September,28,2017,Thursday,17
3,September,28,2017,Thursday,17
3,September,28,2017,Thursday,17
1,September,29,2017,Friday,06
3,September,29,2017,Friday,06
2,September,29,2017,Friday,06
2,September,29,2017,Friday,06
6,September,29,2017,Friday,06
3,September,29,2017,Friday,06
1,September,29,2017,Friday,06
2,September,29,2017,Friday,11
2,September,29,2017,Friday,12
2,September,29,2017,Friday,18
2,September,30,2017,Saturday,08
[A2,September,30,2017,Saturday,08
1,September,30,2017,Saturday,08
3,September,30,2017,Saturday,08
1,September,30,2017,Saturday,08
1,September,30,2017,Saturday,08
1,September,30,2017,Saturday,08
1,September,30,2017,Saturday,15
3,September,30,2017,Saturday,15
3,September,30,2017,Saturday,19
2,October,02,2017,Monday,06
1,October,02,2017,Monday,06
1,October,02,2017,Monday,06
4,October,02,2017,Monday,06
1,October,02,2017,Monday,06
6,October,02,2017,Monday,06
1,October,02,2017,Monday,06
3,October,02,2017,Monday,07
3,October,02,2017,Monday,08
3,October,02,2017,Monday,08
3,October,02,2017,Monday,09
2,October,02,2017,Monday,09
2,October,02,2017,Monday,17
3,October,02,2017,Monday,18
2,October,02,2017,Monday,18
3,October,02,2017,Monday,18
2,October,02,2017,Monday,18
4,October,02,2017,Monday,18
1,October,02,2017,Monday,18
2,October,03,2017,Tuesday,07
1,October,03,2017,Tuesday,07
2,October,03,2017,Tuesday,07
5,October,03,2017,Tuesday,07
4,October,03,2017,Tuesday,07
3,October,03,2017,Tuesday,07
6,October,03,2017,Tuesday,07
2,October,03,2017,Tuesday,07
5,October,03,2017,Tuesday,07
1,October,03,2017,Tuesday,07
2,October,03,2017,Tuesday,07
1,October,03,2017,Tuesday,08
1,October,03,2017,Tuesday,09
3,October,03,2017,Tuesday,09
1,October,04,2017,Wednesday,10
2,October,04,2017,Wednesday,10
5,October,04,2017,Wednesday,10
3,October,04,2017,Wednesday,10
2,October,04,2017,Wednesday,10
1,October,04,2017,Wednesday,10
6,October,04,2017,Wednesday,10
2,October,04,2017,Wednesday,10
1,October,04,2017,Wednesday,10
2,October,05,2017,Thursday,07
1,October,05,2017,Thursday,07
3,October,05,2017,Thursday,07
1,October,05,2017,Thursday,07
2,October,05,2017,Thursday,07
5,October,05,2017,Thursday,07
6,October,05,2017,Thursday,07
1,October,05,2017,Thursday,07
1,October,05,2017,Thursday,07
2,October,05,2017,Thursday,07
1,October,05,2017,Thursday,07
4,October,05,2017,Thursday,07
1,October,05,2017,Thursday,07
3,October,05,2017,Thursday,07
2,October,06,2017,Friday,08
1,October,06,2017,Friday,08
2,October,06,2017,Friday,08
1,October,06,2017,Friday,08
5,October,06,2017,Friday,08
4,October,06,2017,Friday,08
7,October,06,2017,Friday,08
1,October,06,2017,Friday,08
3,October,09,2017,Monday,07
2,October,09,2017,Monday,07
1,October,09,2017,Monday,07
2,October,09,2017,Monday,07
4,October,09,2017,Monday,07
66,October,09,2017,Monday,07
6,October,09,2017,Monday,07
4,October,09,2017,Monday,07
1,October,09,2017,Monday,07
2,October,10,2017,Tuesday,07
1,October,10,2017,Tuesday,07
3,October,10,2017,Tuesday,07
2,October,10,2017,Tuesday,07
5,October,10,2017,Tuesday,07
1,October,10,2017,Tuesday,07
2,October,11,2017,Wednesday,08
3,October,11,2017,Wednesday,08
1,October,11,2017,Wednesday,08
76,October,11,2017,Wednesday,08
4,October,11,2017,Wednesday,08
3,October,11,2017,Wednesday,10
1,October,11,2017,Wednesday,10
1,October,11,2017,Wednesday,10
2,October,11,2017,Wednesday,17
1,October,11,2017,Wednesday,17
3,October,11,2017,Wednesday,17
1,October,12,2017,Thursday,08
2,October,12,2017,Thursday,08
5,October,12,2017,Thursday,08
1,October,12,2017,Thursday,08
2,October,12,2017,Thursday,17
4,October,12,2017,Thursday,17
1,October,15,2017,Sunday,12
2,October,15,2017,Sunday,12
1,October,15,2017,Sunday,12
4,October,15,2017,Sunday,12
2,October,15,2017,Sunday,12
2,October,16,2017,Monday,09
1,October,16,2017,Monday,09
4,October,16,2017,Monday,09
1,October,16,2017,Monday,09
2,October,17,2017,Tuesday,09
1,October,17,2017,Tuesday,09
1,October,17,2017,Tuesday,09
3,October,17,2017,Tuesday,09
6,October,17,2017,Tuesday,09
2,October,17,2017,Tuesday,09
1,October,20,2017,Friday,07
2,October,20,2017,Friday,07
5,October,20,2017,Friday,07
2,October,20,2017,Friday,07
2,October,21,2017,Saturday,12
2,October,25,2017,Wednesday,09
1,October,25,2017,Wednesday,09
4,October,25,2017,Wednesday,09
3,October,25,2017,Wednesday,09
2,October,25,2017,Wednesday,09
2,October,25,2017,Wednesday,09
October,26,2017,Thursday,18
1,October,26,2017,Thursday,18
2,October,29,2017,Sunday,18
